language,filename,sex,age
English,English/Eng-NA/Davis/Kaeley/kae08,female,17
English,English/Eng-NA/Davis/Kaeley/kae09,female,18
English,English/Eng-NA/Davis/Kaeley/kae12,female,19
English,English/Eng-NA/Davis/Kaeley/kae13,female,20
English,English/Eng-NA/Davis/Kaeley/kae15,female,21
English,English/Eng-NA/Davis/Kaeley/kae22,female,26
English,English/Eng-NA/Davis/Kate/kat01,female,14
English,English/Eng-NA/Davis/Kate/kat02,female,15
English,English/Eng-NA/Davis/Kate/kat03,female,16
English,English/Eng-NA/Davis/Kate/kat04,female,16
English,English/Eng-NA/Davis/Kate/kat05,female,17
English,English/Eng-NA/Davis/Kate/kat06,female,17
English,English/Eng-NA/Davis/Kate/kat07,female,17
English,English/Eng-NA/Davis/Kate/kat08,female,18
English,English/Eng-NA/Davis/Kate/kat09,female,18
English,English/Eng-NA/Davis/Kate/kat10,female,19
English,English/Eng-NA/Davis/Martin/mar01,male,17
English,English/Eng-NA/Davis/Martin/mar02,male,17
English,English/Eng-NA/Davis/Martin/mar03,male,18
English,English/Eng-NA/Davis/Martin/mar04,male,18
English,English/Eng-NA/Davis/Martin/mar05,male,19
English,English/Eng-NA/Davis/Martin/mar06,male,20
English,English/Eng-NA/Davis/Martin/mar07,male,21
English,English/Eng-NA/Davis/Martin/mar08,male,22
English,English/Eng-NA/Davis/Martin/mar09,male,22
English,English/Eng-NA/Davis/Martin/mar11,male,23
English,English/Eng-NA/Davis/Martin/mar12,male,24
English,English/Eng-NA/Davis/Martin/mar13,male,24
English,English/Eng-NA/Davis/Martin/mar14,male,25
English,English/Eng-NA/Davis/Micah/mic01,male,7
English,English/Eng-NA/Davis/Micah/mic02,male,8
English,English/Eng-NA/Davis/Micah/mic03,male,8
English,English/Eng-NA/Davis/Micah/mic04,male,9
English,English/Eng-NA/Davis/Micah/mic05,male,9
English,English/Eng-NA/Davis/Micah/mic06,male,10
English,English/Eng-NA/Davis/Micah/mic07,male,10
English,English/Eng-NA/Davis/Micah/mic08,male,10
English,English/Eng-NA/Davis/Micah/mic09,male,11
English,English/Eng-NA/Davis/Micah/mic10,male,11
English,English/Eng-NA/Davis/Micah/mic11,male,12
English,English/Eng-NA/Davis/Micah/mic12,male,12
English,English/Eng-NA/Davis/Micah/mic13,male,12
English,English/Eng-NA/Davis/Micah/mic14,male,13
English,English/Eng-NA/Davis/Micah/mic15,male,13
English,English/Eng-NA/Davis/Micah/mic16,male,13
English,English/Eng-NA/Davis/Micah/mic17,male,14
English,English/Eng-NA/Davis/Micah/mic18,male,14
English,English/Eng-NA/Davis/Micah/mic19,male,14
English,English/Eng-NA/Davis/Micah/mic20,male,15
English,English/Eng-NA/Davis/Micah/mic21,male,15
English,English/Eng-NA/Davis/Micah/mic22,male,16
English,English/Eng-NA/Davis/Micah/mic23,male,16
English,English/Eng-NA/Davis/Micah/mic24,male,16
English,English/Eng-NA/Davis/Micah/mic25,male,17
English,English/Eng-NA/Davis/Micah/mic26,male,18
English,English/Eng-NA/Davis/Micah/mic27,male,18
English,English/Eng-NA/Davis/Micah/mic28,male,15
English,English/Eng-NA/Davis/Micah/mic29,male,19
English,English/Eng-NA/Davis/Nate/nat01,male,10
English,English/Eng-NA/Davis/Nate/nat02,male,11
English,English/Eng-NA/Davis/Nate/nat03,male,11
English,English/Eng-NA/Davis/Nate/nat04,male,12
English,English/Eng-NA/Davis/Nate/nat05,male,12
English,English/Eng-NA/Davis/Nate/nat06,male,13
English,English/Eng-NA/Davis/Nate/nat07,male,13
English,English/Eng-NA/Davis/Nate/nat08,male,13
English,English/Eng-NA/Davis/Nate/nat09,male,14
English,English/Eng-NA/Davis/Nate/nat10,male,15
English,English/Eng-NA/Davis/Nate/nat11,male,15
English,English/Eng-NA/Davis/Nate/nat12,male,15
English,English/Eng-NA/Davis/Nate/nat13,male,16
English,English/Eng-NA/Davis/Nate/nat15,male,17
English,English/Eng-NA/Davis/Nate/nat16,male,18
English,English/Eng-NA/Davis/Nate/nat17,male,18
English,English/Eng-NA/Davis/Nate/nat18,male,19
English,English/Eng-NA/Davis/Nate/nat19,male,19
English,English/Eng-NA/Davis/Nate/nat20,male,20
English,English/Eng-NA/Davis/Nate/nat21,male,20
English,English/Eng-NA/Davis/Nate/nat22,male,21
English,English/Eng-NA/Davis/Nate/nat26,male,24
English,English/Eng-NA/Davis/Nate/nat27,male,24
English,English/Eng-NA/Davis/Nate/nat38,male,32
English,English/Eng-NA/Davis/Nate/nat39,male,33
English,English/Eng-NA/Davis/Nate/nat40,male,33
English,English/Eng-NA/Davis/Nick/nic01,male,10
English,English/Eng-NA/Davis/Nick/nic03,male,10
English,English/Eng-NA/Davis/Nick/nic04,male,10
English,English/Eng-NA/Davis/Nick/nic05,male,11
English,English/Eng-NA/Davis/Nick/nic06,male,11
English,English/Eng-NA/Davis/Nick/nic07,male,11
English,English/Eng-NA/Davis/Nick/nic08,male,23
English,English/Eng-NA/Davis/Nick/nic09,male,12
English,English/Eng-NA/Davis/Nick/nic10,male,12
English,English/Eng-NA/Davis/Nick/nic11,male,12
English,English/Eng-NA/Davis/Nick/nic12,male,13
English,English/Eng-NA/Davis/Nick/nic13,male,13
English,English/Eng-NA/Davis/Nick/nic14,male,13
English,English/Eng-NA/Davis/Nick/nic15,male,14
English,English/Eng-NA/Davis/Nick/nic16,male,14
English,English/Eng-NA/Davis/Nick/nic17,male,14
English,English/Eng-NA/Davis/Nick/nic18,male,15
English,English/Eng-NA/Davis/Nick/nic19,male,15
English,English/Eng-NA/Davis/Nick/nic20,male,15
English,English/Eng-NA/Davis/Nick/nic21,male,16
English,English/Eng-NA/Davis/Nick/nic22,male,16
English,English/Eng-NA/Davis/Nick/nic23,male,16
English,English/Eng-NA/Davis/Nick/nic24,male,16
English,English/Eng-NA/Davis/Nick/nic25,male,16
English,English/Eng-NA/Davis/Nick/nic26,male,17
English,English/Eng-NA/Davis/Nick/nic27,male,17
English,English/Eng-NA/Davis/Nick/nic28,male,18
English,English/Eng-NA/Davis/Nick/nic29,male,18
English,English/Eng-NA/Davis/Nick/nic30,male,18
English,English/Eng-NA/Davis/Nick/nic31,male,19
English,English/Eng-NA/Davis/Nick/nic32,male,19
English,English/Eng-NA/Davis/Nick/nic33,male,19
English,English/Eng-NA/Davis/Nick/nic34,male,20
English,English/Eng-NA/Davis/Nick/nic35,male,20
English,English/Eng-NA/Davis/Nick/nic36,male,21
English,English/Eng-NA/Davis/Nick/nic37,male,21
English,English/Eng-NA/Davis/Nick/nic38,male,22
English,English/Eng-NA/Davis/Nick/nic39,male,22
English,English/Eng-NA/Davis/Nick/nic40,male,23
English,English/Eng-NA/Davis/Nick/nic41,male,23
English,English/Eng-NA/Davis/Nick/nic42,male,24
English,English/Eng-NA/Davis/Nick/nic43,male,24
English,English/Eng-NA/Davis/Nick/nic44,male,30
English,English/Eng-NA/Davis/Nick/nic45,male,33
English,English/Eng-NA/Davis/Nick/nic46,male,34
English,English/Eng-NA/Davis/Nick/nic47,male,36
English,English/Eng-NA/Davis/Paxton/pax01,male,7
English,English/Eng-NA/Davis/Paxton/pax02,male,7
English,English/Eng-NA/Davis/Paxton/pax03,male,8
English,English/Eng-NA/Davis/Paxton/pax04,male,8
English,English/Eng-NA/Davis/Paxton/pax05,male,8
English,English/Eng-NA/Davis/Paxton/pax06,male,8
English,English/Eng-NA/Davis/Paxton/pax07,male,9
English,English/Eng-NA/Davis/Paxton/pax08,male,9
English,English/Eng-NA/Davis/Paxton/pax09,male,10
English,English/Eng-NA/Davis/Paxton/pax10,male,10
English,English/Eng-NA/Davis/Paxton/pax11,male,10
English,English/Eng-NA/Davis/Paxton/pax12,male,11
English,English/Eng-NA/Davis/Paxton/pax13,male,11
English,English/Eng-NA/Davis/Paxton/pax14,male,11
English,English/Eng-NA/Davis/Paxton/pax15,male,11
English,English/Eng-NA/Davis/Paxton/pax16,male,12
English,English/Eng-NA/Davis/Paxton/pax17,male,12
English,English/Eng-NA/Davis/Paxton/pax18,male,12
English,English/Eng-NA/Davis/Paxton/pax19,male,12
English,English/Eng-NA/Davis/Paxton/pax20,male,13
English,English/Eng-NA/Davis/Paxton/pax21,male,13
English,English/Eng-NA/Davis/Paxton/pax22,male,14
English,English/Eng-NA/Davis/Paxton/pax23,male,14
English,English/Eng-NA/Davis/Paxton/pax24,male,15
English,English/Eng-NA/Davis/Paxton/pax25,male,15
English,English/Eng-NA/Davis/Paxton/pax26,male,15
English,English/Eng-NA/Davis/Paxton/pax27,male,16
English,English/Eng-NA/Davis/Paxton/pax28,male,16
English,English/Eng-NA/Davis/Paxton/pax29,male,16
English,English/Eng-NA/Davis/Paxton/pax30,male,17
English,English/Eng-NA/Davis/Paxton/pax32,male,17
English,English/Eng-NA/Davis/Paxton/pax33,male,17
English,English/Eng-NA/Davis/Paxton/pax34,male,17
English,English/Eng-NA/Davis/Paxton/pax35,male,18
English,English/Eng-NA/Davis/Paxton/pax36,male,18
English,English/Eng-NA/Davis/Paxton/pax37,male,18
English,English/Eng-NA/Davis/Paxton/pax38,male,18
English,English/Eng-NA/Davis/Paxton/pax39,male,19
English,English/Eng-NA/Davis/Paxton/pax40,male,19
English,English/Eng-NA/Davis/Paxton/pax41,male,20
English,English/Eng-NA/Davis/Paxton/pax42,male,20
English,English/Eng-NA/Davis/Paxton/pax44,male,20
English,English/Eng-NA/Davis/Paxton/pax45,male,21
English,English/Eng-NA/Davis/Paxton/pax46,male,21
English,English/Eng-NA/Davis/Paxton/pax47,male,22
English,English/Eng-NA/Davis/Paxton/pax48,male,23
English,English/Eng-NA/Davis/Paxton/pax49,male,23
English,English/Eng-NA/Davis/Rachel/rac01,female,7
English,English/Eng-NA/Davis/Rachel/rac03,female,7
English,English/Eng-NA/Davis/Rachel/rac04,female,8
English,English/Eng-NA/Davis/Rachel/rac05,female,8
English,English/Eng-NA/Davis/Rachel/rac06,female,8
English,English/Eng-NA/Davis/Rachel/rac07,female,9
English,English/Eng-NA/Davis/Rachel/rac08,female,9
English,English/Eng-NA/Davis/Rachel/rac09,female,9
English,English/Eng-NA/Davis/Rachel/rac10,female,10
English,English/Eng-NA/Davis/Rachel/rac11,female,10
English,English/Eng-NA/Davis/Rachel/rac12,female,10
English,English/Eng-NA/Davis/Rachel/rac13,female,10
English,English/Eng-NA/Davis/Rachel/rac14,female,11
English,English/Eng-NA/Davis/Rachel/rac15,female,11
English,English/Eng-NA/Davis/Rachel/rac16,female,12
English,English/Eng-NA/Davis/Rachel/rac17,female,12
English,English/Eng-NA/Davis/Rachel/rac18,female,12
English,English/Eng-NA/Davis/Rachel/rac19,female,12
English,English/Eng-NA/Davis/Rachel/rac20,female,13
English,English/Eng-NA/Davis/Rachel/rac21,female,13
English,English/Eng-NA/Davis/Rachel/rac22,female,13
English,English/Eng-NA/Davis/Rachel/rac23,female,14
English,English/Eng-NA/Davis/Rachel/rac24,female,14
English,English/Eng-NA/Davis/Rachel/rac25,female,14
English,English/Eng-NA/Davis/Rachel/rac26,female,14
English,English/Eng-NA/Davis/Rachel/rac27,female,15
English,English/Eng-NA/Davis/Rachel/rac28,female,15
English,English/Eng-NA/Davis/Rachel/rac29,female,15
English,English/Eng-NA/Davis/Rachel/rac31,female,16
English,English/Eng-NA/Davis/Rachel/rac32,female,16
English,English/Eng-NA/Davis/Rachel/rac33,female,16
English,English/Eng-NA/Davis/Rachel/rac34,female,17
English,English/Eng-NA/Davis/Rachel/rac35,female,17
English,English/Eng-NA/Davis/Rachel/rac36,female,17
English,English/Eng-NA/Davis/Rachel/rac37,female,18
English,English/Eng-NA/Davis/Rachel/rac38,female,18
English,English/Eng-NA/Davis/Rachel/rac39,female,19
English,English/Eng-NA/Davis/Rachel/rac40,female,20
English,English/Eng-NA/Davis/Rachel/rac41,female,20
English,English/Eng-NA/Davis/Rachel/rac42,female,21
English,English/Eng-NA/Davis/Rebecca/reb01,female,14
English,English/Eng-NA/Davis/Rebecca/reb02,female,14
English,English/Eng-NA/Davis/Rebecca/reb02b,female,14
English,English/Eng-NA/Davis/Rebecca/reb03,female,14
English,English/Eng-NA/Davis/Rebecca/reb04,female,15
English,English/Eng-NA/Davis/Rebecca/reb05,female,15
English,English/Eng-NA/Davis/Rebecca/reb06,female,15
English,English/Eng-NA/Davis/Rebecca/reb07,female,15
English,English/Eng-NA/Davis/Rebecca/reb08,female,16
English,English/Eng-NA/Davis/Rebecca/reb09,female,16
English,English/Eng-NA/Davis/Rebecca/reb10,female,16
English,English/Eng-NA/Davis/Rebecca/reb11,female,16
English,English/Eng-NA/Davis/Rebecca/reb12,female,16
English,English/Eng-NA/Davis/Rebecca/reb13,female,16
English,English/Eng-NA/Davis/Rebecca/reb14,female,16
English,English/Eng-NA/Davis/Rebecca/reb15,female,17
English,English/Eng-NA/Davis/Rebecca/reb16,female,17
English,English/Eng-NA/Davis/Rebecca/reb17,female,17
English,English/Eng-NA/Davis/Rebecca/reb18,female,17
English,English/Eng-NA/Davis/Rebecca/reb19,female,17
English,English/Eng-NA/Davis/Rebecca/reb20,female,17
English,English/Eng-NA/Davis/Rebecca/reb21,female,17
English,English/Eng-NA/Davis/Rebecca/reb22,female,17
English,English/Eng-NA/Davis/Rebecca/reb23,female,18
English,English/Eng-NA/Davis/Rebecca/reb24,female,18
English,English/Eng-NA/Davis/Rebecca/reb25,female,18
English,English/Eng-NA/Davis/Rebecca/reb26,female,18
English,English/Eng-NA/Davis/Rebecca/reb27,female,18
English,English/Eng-NA/Davis/Rebecca/reb28,female,18
English,English/Eng-NA/Davis/Rebecca/reb29,female,18
English,English/Eng-NA/Davis/Rebecca/reb30,female,18
English,English/Eng-NA/Davis/Rebecca/reb31,female,18
English,English/Eng-NA/Davis/Rebecca/reb32,female,19
English,English/Eng-NA/Davis/Rebecca/reb33,female,19
English,English/Eng-NA/Davis/Rebecca/reb34,female,19
English,English/Eng-NA/Davis/Rebecca/reb35,female,19
English,English/Eng-NA/Davis/Rebecca/reb36,female,19
English,English/Eng-NA/Davis/Rebecca/reb37,female,19
English,English/Eng-NA/Davis/Rebecca/reb38,female,20
English,English/Eng-NA/Davis/Rebecca/reb39,female,20
English,English/Eng-NA/Davis/Rebecca/rebb,female,3
English,English/Eng-NA/Davis/Rowan/row01,male,11
English,English/Eng-NA/Davis/Rowan/row02,male,11
English,English/Eng-NA/Davis/Rowan/row03,male,12
English,English/Eng-NA/Davis/Rowan/row05,male,13
English,English/Eng-NA/Davis/Rowan/row07,male,14
English,English/Eng-NA/Davis/Rowan/row09,male,15
English,English/Eng-NA/Davis/Rowan/row10,male,15
English,English/Eng-NA/Davis/Rowan/row11,male,16
English,English/Eng-NA/Davis/Rowan/row12,male,16
English,English/Eng-NA/Davis/Rowan/row13,male,17
English,English/Eng-NA/Davis/Rowan/row14,male,17
English,English/Eng-NA/Davis/Rowan/row15,male,18
English,English/Eng-NA/Davis/Rowan/row16,male,19
English,English/Eng-NA/Davis/Rowan/row17,male,19
English,English/Eng-NA/Davis/Rowan/row21,male,22
English,English/Eng-NA/Davis/Rowan/row22,male,23
English,English/Eng-NA/Davis/Rowan/row23,male,23
English,English/Eng-NA/Davis/Rowan/row24,male,23
English,English/Eng-NA/Davis/Rowan/row25,male,24
English,English/Eng-NA/Davis/Rowan/row27,male,25
English,English/Eng-NA/Davis/Rowan/row28,male,26
English,English/Eng-NA/Davis/Rowan/row29,male,26
English,English/Eng-NA/Davis/Rowan/row31,male,28
English,English/Eng-NA/Davis/Rowan/row32,male,28
English,English/Eng-NA/Davis/Rowan/row33,male,28
English,English/Eng-NA/Davis/Rowan/row34,male,29
English,English/Eng-NA/Davis/Rowan/row35,male,29
English,English/Eng-NA/Davis/Rowan/row37,male,32
English,English/Eng-NA/Davis/Rowan/row38,male,32
English,English/Eng-NA/Davis/Rowan/row39,male,33
English,English/Eng-NA/Davis/Rowan/row40,male,34
English,English/Eng-NA/Davis/Rowan/row41,male,34
English,English/Eng-NA/Davis/Rowan/row42,male,35
English,English/Eng-NA/Davis/Sadie/sad01,female,6
English,English/Eng-NA/Davis/Sadie/sad02,female,7
English,English/Eng-NA/Davis/Sadie/sad03,female,7
English,English/Eng-NA/Davis/Sadie/sad04,female,8
English,English/Eng-NA/Davis/Sadie/sad05,female,8
English,English/Eng-NA/Davis/Sadie/sad06,female,8
English,English/Eng-NA/Davis/Sadie/sad07,female,9
English,English/Eng-NA/Davis/Sadie/sad08,female,9
English,English/Eng-NA/Davis/Sadie/sad09,female,10
English,English/Eng-NA/Davis/Sadie/sad11,female,10
English,English/Eng-NA/Davis/Sadie/sad12,female,10
English,English/Eng-NA/Davis/Sadie/sad13,female,10
English,English/Eng-NA/Davis/Sadie/sad14,female,11
English,English/Eng-NA/Davis/Sadie/sad15,female,11
English,English/Eng-NA/Davis/Sadie/sad16,female,11
English,English/Eng-NA/Davis/Sadie/sad17,female,12
English,English/Eng-NA/Davis/Sadie/sad18,female,13
English,English/Eng-NA/Davis/Sadie/sad19,female,13
English,English/Eng-NA/Davis/Sadie/sad20,female,13
English,English/Eng-NA/Davis/Sadie/sad21,female,13
English,English/Eng-NA/Davis/Sadie/sad22,female,13
English,English/Eng-NA/Davis/Sadie/sad23,female,14
English,English/Eng-NA/Davis/Sadie/sad25,female,14
English,English/Eng-NA/Davis/Sadie/sad26,female,14
English,English/Eng-NA/Davis/Sadie/sad38,female,18
English,English/Eng-NA/Davis/Sam/sam01,male,10
English,English/Eng-NA/Davis/Sam/sam02,male,11
English,English/Eng-NA/Davis/Sam/sam03,male,12
English,English/Eng-NA/Davis/Sam/sam04,male,12
English,English/Eng-NA/Davis/Sam/sam05,male,13
English,English/Eng-NA/Davis/Sam/sam06,male,13
English,English/Eng-NA/Davis/Sam/sam08,male,14
English,English/Eng-NA/Davis/Sam/sam09,male,15
English,English/Eng-NA/Davis/Sam/sam10,male,15
English,English/Eng-NA/Davis/Sam/sam11,male,16
English,English/Eng-NA/Davis/Sam/sam12,male,17
English,English/Eng-NA/Davis/Sam/sam13,male,17
English,English/Eng-NA/Davis/Sam/sam14,male,17
English,English/Eng-NA/Davis/Sam/sam15,male,18
English,English/Eng-NA/Davis/Sam/sam16,male,19
English,English/Eng-NA/Davis/Sam/sam17,male,20
English,English/Eng-NA/Davis/Sam/sam19,male,20
English,English/Eng-NA/Davis/Sam/sam20,male,21
English,English/Eng-NA/Davis/Sam/sam21a,male,22
English,English/Eng-NA/Davis/Sam/sam21b,male,22
English,English/Eng-NA/Davis/Sam/sam22,male,23
English,English/Eng-NA/Davis/Sam/sam23,male,23
English,English/Eng-NA/Davis/Sam/sam24,male,24
English,English/Eng-NA/Davis/Sam/sam25,male,24
English,English/Eng-NA/Davis/Sam/sam26,male,25
English,English/Eng-NA/Davis/Sam/sam27,male,25
English,English/Eng-NA/Davis/Willie/wil01,male,7
English,English/Eng-NA/Davis/Willie/wil02,male,7
English,English/Eng-NA/Davis/Willie/wil03,male,8
English,English/Eng-NA/Davis/Willie/wil04,male,8
English,English/Eng-NA/Davis/Willie/wil05,male,8
English,English/Eng-NA/Davis/Willie/wil06,male,8
English,English/Eng-NA/Davis/Willie/wil07,male,9
English,English/Eng-NA/Davis/Willie/wil08,male,9
English,English/Eng-NA/Davis/Willie/wil09,male,10
English,English/Eng-NA/Davis/Willie/wil10,male,10
English,English/Eng-NA/Davis/Willie/wil11,male,10
English,English/Eng-NA/Davis/Willie/wil12,male,10
English,English/Eng-NA/Davis/Willie/wil13,male,11
English,English/Eng-NA/Davis/Willie/wil14,male,11
English,English/Eng-NA/Davis/Willie/wil15,male,11
English,English/Eng-NA/Davis/Willie/wil16,male,12
English,English/Eng-NA/Davis/Willie/wil17,male,13
English,English/Eng-NA/Davis/Willie/wil18,male,13
English,English/Eng-NA/Davis/Willie/wil19,male,14
English,English/Eng-NA/Davis/Willie/wil20,male,14
English,English/Eng-NA/Davis/Willie/wil21,male,14
English,English/Eng-NA/Davis/Willie/wil22,male,14
English,English/Eng-NA/Davis/Willie/wil23,male,15
English,English/Eng-NA/Davis/Willie/wil25,male,15
English,English/Eng-NA/ErvinTripp/linked/bowyer02b,None,None
English,English/Eng-NA/ErvinTripp/linked/bowyer03b,None,None
English,English/Eng-NA/ErvinTripp/linked/bowyer04b,None,None
English,English/Eng-NA/ErvinTripp/linked/bowyer05a,None,None
English,English/Eng-NA/ErvinTripp/linked/bowyer06,None,None
English,English/Eng-NA/ErvinTripp/linked/cannon03,None,None
English,English/Eng-NA/ErvinTripp/linked/cannon04,None,None
English,English/Eng-NA/ErvinTripp/linked/cannon11,None,None
English,English/Eng-NA/ErvinTripp/linked/cannon16,None,None
English,English/Eng-NA/ErvinTripp/linked/cannon23,None,None
English,English/Eng-NA/ErvinTripp/linked/fleur03,None,None
English,English/Eng-NA/ErvinTripp/linked/fleur04b,None,None
English,English/Eng-NA/ErvinTripp/linked/fleur08,None,None
English,English/Eng-NA/ErvinTripp/linked/fleur11a,None,None
English,English/Eng-NA/ErvinTripp/linked/fleur11b,None,None
English,English/Eng-NA/ErvinTripp/linked/jaeger01a,None,None
English,English/Eng-NA/ErvinTripp/linked/jaeger02a,None,None
English,English/Eng-NA/ErvinTripp/linked/jaeger05,None,None
English,English/Eng-NA/ErvinTripp/linked/jaeger10,None,None
English,English/Eng-NA/ErvinTripp/linked/jaeger12,None,None
English,English/Eng-NA/ErvinTripp/linked/leslie01,None,None
English,English/Eng-NA/ErvinTripp/linked/nichols03,None,None
English,English/Eng-NA/ErvinTripp/linked/nichols04,None,None
English,English/Eng-NA/ErvinTripp/linked/nichols14b,None,None
English,English/Eng-NA/ErvinTripp/mismatched/cannon17,None,None
English,English/Eng-NA/ErvinTripp/mismatched/nichols17,None,None
English,English/Eng-NA/ErvinTripp/mismatched/nichols18b,None,None
English,English/Eng-NA/ErvinTripp/mismatched/nichols19a,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/bowyer01,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/cannon21,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/fleur07,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/howard01,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/howard02,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/jaeger08,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/leslie02,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/nichols07,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/nichols11,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/nichols14b,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/nichols18c,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/nichols19b,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/nichols19c,None,None
English,English/Eng-NA/ErvinTripp/missingmedia/trilling01,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/bowyer02a,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/bowyer02c,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/bowyer03a,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/bowyer03b,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/bowyer03c,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/bowyer04a,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/bowyer04c,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon01,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon02,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon04,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon05,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon06,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon08,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon09,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon14,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon16,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon20,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon24,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/cannon25,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/fleur10,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/howard07a,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/howard07b,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/howard07c,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/jaeger02b,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/jaeger02c,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/jaeger05,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/jaeger07,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/jaeger10,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/jaeger11,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/leslie07,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/nichols01,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/nichols02,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/nichols11,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/nichols14a,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/nichols18a,None,None
English,English/Eng-NA/ErvinTripp/untranscribed/nichols19a,None,None
English,English/Eng-NA/Goad/Julia/1996-06-07,female,18
English,English/Eng-NA/Goad/Julia/1996-07-08,female,19
English,English/Eng-NA/Goad/Julia/1996-07-31,female,19
English,English/Eng-NA/Goad/Julia/1996-08-30,female,20
English,English/Eng-NA/Goad/Julia/1996-09-04,female,20
English,English/Eng-NA/Goad/Julia/1996-09-20,female,21
English,English/Eng-NA/Goad/Julia/1996-10-04,female,21
English,English/Eng-NA/Goad/Julia/1996-10-22,female,22
English,English/Eng-NA/Goad/Julia/1996-11-05,female,22
English,English/Eng-NA/Goad/Julia/1996-11-14,female,23
English,English/Eng-NA/Goad/Julia/1996-11-22,female,23
English,English/Eng-NA/Goad/Julia/1996-12-06,female,24
English,English/Eng-NA/Goad/Julia/1997-01-17,female,25
English,English/Eng-NA/Goad/Julia/1997-02-06,female,26
English,English/Eng-NA/Goad/Julia/1997-02-20,female,26
English,English/Eng-NA/Goad/Julia/1997-03-13,female,27
English,English/Eng-NA/Goad/Julia/1997-03-18,female,27
English,English/Eng-NA/Goad/Julia/1997-03-27,female,27
English,English/Eng-NA/Goad/Julia/1997-04-10,female,28
English,English/Eng-NA/Goad/Julia/1997-05-01,female,28
English,English/Eng-NA/Goad/Julia/1997-05-15,female,29
English,English/Eng-NA/Goad/Julia/1997-05-30,female,29
English,English/Eng-NA/Goad/Julia/1997-06-13,female,30
English,English/Eng-NA/Goad/Julia/1997-06-25,female,30
English,English/Eng-NA/Goad/Julia/1997-08-11,female,32
English,English/Eng-NA/Goad/Julia/1997-09-18,female,33
English,English/Eng-NA/Goad/Julia/1997-10-03,female,33
English,English/Eng-NA/Goad/Julia/1997-10-31,female,34
English,English/Eng-NA/Goad/Julia/1997-12-05,female,35
English,English/Eng-NA/Goad/Julia/1997-12-12,female,36
English,English/Eng-NA/Goad/Julia/1998-01-22,female,37
English,English/Eng-NA/Goad/Julia/1998-02-04,female,37
English,English/Eng-NA/Goad/Julia/1998-02-18,female,38
English,English/Eng-NA/Goad/Julia/1998-03-11,female,39
English,English/Eng-NA/Goad/Julia/1998-03-25,female,39
English,English/Eng-NA/Goad/Julia/1998-04-08,female,40
English,English/Eng-NA/Goad/Julia/1998-04-15,female,40
English,English/Eng-NA/Goad/Julia/1998-05-06,female,41
English,English/Eng-NA/Goad/Julia/1998-06-04,female,41
English,English/Eng-NA/Goad/Julia/1998-06-23,female,42
English,English/Eng-NA/Goad/Julia/1998-07-08,female,43
English,English/Eng-NA/Goad/Sonya/1997-04-25,female,21
